unixTime,temp,sal,pH
1651228555.0,76.0,35.0,8.05
1651228560.0,73.8,36.0,8.08
1651228565.0,75.3,34.0,8.36
1651228570.0,75.2,34.0,8.3
1651228575.0,75.8,35.0,8.29
1651228580.0,73.7,35.0,8.23
1651228585.0,78.4,34.0,8.17
1651228590.0,74.3,35.0,8.21
1651228595.0,78.6,35.0,8.3
1651228600.0,76.1,36.0,8.13
1651228605.0,77.7,35.0,8.45
1651228610.0,73.2,34.0,8.4
1651228615.0,79.4,34.0,8.36
1651228620.0,73.4,34.0,8.19
1651228625.0,78.4,35.0,8.0
1651228630.0,78.7,36.0,8.25
1651228635.0,79.3,34.0,8.41
1651228640.0,75.7,34.0,8.43
1651228645.0,75.4,35.0,8.12
1651228650.0,79.5,34.0,8.42
1651228655.0,79.0,34.0,8.4
1651228660.0,79.8,34.0,8.06
1651228665.0,76.6,34.0,8.1
1651228670.0,73.1,34.0,8.49
1651228675.0,73.5,35.0,8.05
1651228680.0,79.2,36.0,8.31
1651228685.0,73.8,34.0,8.47
1651228690.0,77.5,35.0,8.17
1651228695.0,77.8,36.0,8.15
1651228700.0,73.4,35.0,8.08
1651228705.0,74.1,34.0,8.27
1651228710.0,75.1,36.0,8.21
1651228715.0,75.7,34.0,8.1
1651228720.0,76.2,34.0,8.34
1651228725.0,75.0,35.0,8.18
1651228730.0,75.5,34.0,8.4
1651228735.0,74.0,34.0,8.22
1651228740.0,75.7,35.0,8.29
1651228745.0,75.5,36.0,8.21
1651228750.0,75.2,35.0,8.36
1651228755.0,74.0,36.0,8.39
1651228760.0,79.9,35.0,8.43
1651228765.0,76.9,36.0,8.43
1651228770.0,74.5,35.0,8.06
1651228775.0,76.0,36.0,8.03
1651228780.0,73.7,35.0,8.5
1651228785.0,79.6,36.0,8.21
1651228790.0,74.0,36.0,8.25
1651228795.0,73.0,34.0,8.17
1651228800.0,76.9,34.0,8.03
1651228805.0,77.3,34.0,8.25
1651228810.0,77.2,36.0,8.07
1651228815.0,79.2,34.0,8.43
1651228820.0,73.2,36.0,8.19
1651228825.0,76.7,36.0,8.39
1651228830.0,75.3,35.0,8.2
1651228835.0,77.0,35.0,8.07
1651228840.0,75.5,34.0,8.11
1651228845.0,73.1,36.0,8.31
1651228850.0,78.7,34.0,8.42
1651228855.0,79.0,34.0,8.1
1651228860.0,73.2,34.0,8.08
1651228865.0,80.0,34.0,8.19
1651228870.0,74.0,35.0,8.32
1651228875.0,78.3,36.0,8.4
1651228880.0,75.2,34.0,8.3
1651228885.0,74.7,35.0,8.2
1651228890.0,78.3,36.0,8.41
1651228895.0,75.8,36.0,8.04
1651228900.0,76.6,34.0,8.34
1651228905.0,73.5,34.0,8.17
1651228910.0,78.6,35.0,8.26
1651228915.0,78.5,35.0,8.35
1651228920.0,78.6,36.0,8.12
1651228925.0,75.0,35.0,8.41
1651228930.0,77.1,34.0,8.25
1651228935.0,77.2,36.0,8.05
1651228940.0,76.8,34.0,8.28
1651228945.0,73.7,34.0,8.11
1651228950.0,76.1,35.0,8.35
1651228955.0,76.4,36.0,8.33
1651228960.0,74.8,36.0,8.01
1651228965.0,76.8,35.0,8.44
1651228970.0,78.7,35.0,8.4
1651228975.0,73.6,36.0,8.18
1651228980.0,75.5,35.0,8.34
1651228985.0,73.8,36.0,8.04
1651228990.0,75.4,36.0,8.33
1651228995.0,73.1,36.0,8.07
1651229000.0,78.7,35.0,8.35
1651229005.0,77.8,36.0,8.11
1651229010.0,74.4,34.0,8.1
1651229015.0,77.7,35.0,8.0
1651229020.0,79.2,34.0,8.11
1651229025.0,76.5,34.0,8.39
1651229030.0,75.2,35.0,8.03
1651229035.0,73.2,34.0,8.02
1651229040.0,76.8,34.0,8.16
1651229045.0,75.4,36.0,8.1
1651229050.0,73.9,35.0,8.43
1651229055.0,79.9,34.0,8.42
1651229060.0,73.9,36.0,8.39
1651229065.0,74.3,36.0,8.1
1651229070.0,73.4,36.0,8.07
1651229075.0,74.6,35.0,8.09
1651229080.0,77.1,36.0,8.08
1651229085.0,73.8,36.0,8.13
1651229090.0,78.1,36.0,8.3
1651229095.0,79.5,34.0,8.42
1651229100.0,77.7,34.0,8.05
1651229105.0,73.9,36.0,8.12
1651229110.0,77.8,34.0,8.03
1651229115.0,74.1,36.0,8.21
1651229120.0,79.4,36.0,8.5
1651229125.0,79.9,34.0,8.21
1651229130.0,75.7,34.0,8.26
1651229135.0,73.2,36.0,8.0
1651229140.0,73.8,34.0,8.38
1651229145.0,78.6,34.0,8.29
1651229150.0,78.8,36.0,8.39
1651229155.0,74.1,35.0,8.25
1651229160.0,79.2,34.0,8.35
1651229165.0,74.7,35.0,8.25
1651229170.0,75.3,35.0,8.17
1651229175.0,74.8,36.0,8.17
1651229180.0,75.8,35.0,8.23
1651229185.0,73.3,34.0,8.24
1651229190.0,74.3,36.0,8.42
1651229195.0,77.0,34.0,8.4
1651229200.0,77.1,36.0,8.21
1651229205.0,74.0,35.0,8.27
1651229210.0,77.3,36.0,8.04
1651229215.0,80.0,36.0,8.4
1651229220.0,78.7,34.0,8.16
1651229225.0,74.9,35.0,8.28
1651229230.0,74.3,35.0,8.13
1651229235.0,74.1,36.0,8.32
1651229240.0,76.6,35.0,8.42
1651229245.0,78.0,34.0,8.01
1651229250.0,78.8,36.0,8.44
1651229255.0,78.2,34.0,8.49
1651229260.0,74.3,36.0,8.31
1651229265.0,77.8,35.0,8.15
1651229270.0,80.0,35.0,8.38
1651229275.0,77.4,36.0,8.41
1651229280.0,77.7,35.0,8.32
1651229285.0,77.2,36.0,8.04
1651229290.0,74.9,34.0,8.22
1651229295.0,73.4,35.0,8.23
1651229300.0,78.9,36.0,8.46
1651229305.0,77.1,34.0,8.4
1651229310.0,73.9,35.0,8.42
1651229315.0,75.0,36.0,8.12
1651229320.0,75.9,34.0,8.31
1651229325.0,79.3,35.0,8.18
1651229330.0,77.2,35.0,8.48
1651229335.0,75.3,36.0,8.41
1651229340.0,79.2,36.0,8.49
1651229345.0,78.2,35.0,8.18
1651229350.0,74.0,34.0,8.12
1651229355.0,76.0,36.0,8.15
1651229360.0,74.2,35.0,8.19
1651229365.0,79.4,36.0,8.34
1651229370.0,73.0,36.0,8.45
1651229375.0,76.1,35.0,8.2
1651229380.0,75.2,36.0,8.14
1651229385.0,79.1,36.0,8.07
1651229390.0,79.2,35.0,8.45
1651229395.0,77.7,34.0,8.09
1651229400.0,75.3,34.0,8.1
1651229405.0,74.6,34.0,8.11
1651229410.0,75.3,36.0,8.06
1651229415.0,74.2,34.0,8.03
1651229420.0,74.3,35.0,8.15
1651229425.0,75.4,36.0,8.05
1651229430.0,78.7,34.0,8.2
1651229435.0,75.8,34.0,8.13
1651229440.0,77.7,34.0,8.22
1651229445.0,77.5,34.0,8.42
1651229450.0,79.7,34.0,8.48
1651229455.0,75.6,36.0,8.15
1651229460.0,75.4,35.0,8.04
1651229465.0,75.9,34.0,8.28
1651229470.0,78.6,36.0,8.48
1651229475.0,73.5,34.0,8.18
1651229480.0,75.5,36.0,8.24
1651229485.0,78.7,34.0,8.01
1651229490.0,78.7,35.0,8.22
1651229495.0,79.3,36.0,8.19
1651229500.0,79.3,36.0,8.13
1651229505.0,73.8,34.0,8.04
1651229510.0,79.3,35.0,8.45
1651229515.0,78.8,34.0,8.25
1651229520.0,77.6,34.0,8.41
1651229525.0,78.7,34.0,8.21
1651229530.0,79.3,36.0,8.08
1651229535.0,74.9,35.0,8.27
1651229540.0,75.0,36.0,8.29
1651229545.0,78.6,35.0,8.09
1651229550.0,77.3,34.0,8.03
1651229555.0,77.2,36.0,8.09
1651229560.0,74.4,34.0,8.38
1651229565.0,74.5,35.0,8.08
1651229570.0,73.1,34.0,8.35
1651229575.0,75.0,36.0,8.4
1651229580.0,79.5,36.0,8.31
1651229585.0,77.6,34.0,8.34
1651229590.0,78.5,35.0,8.06
1651229595.0,77.2,36.0,8.21
1651229600.0,76.3,36.0,8.26
1651229605.0,75.4,35.0,8.16
1651229610.0,78.5,34.0,8.03
1651229615.0,73.8,34.0,8.31
1651229620.0,76.9,34.0,8.17
1651229625.0,78.6,34.0,8.1
1651229630.0,79.8,36.0,8.35
1651229635.0,74.9,36.0,8.0
1651229640.0,78.4,34.0,8.31
1651229645.0,78.4,35.0,8.43
1651229650.0,77.9,36.0,8.47
1651229655.0,73.0,36.0,8.49
1651229660.0,79.7,35.0,8.46
1651229665.0,73.4,36.0,8.15
1651229670.0,77.7,34.0,8.39
1651229675.0,75.3,34.0,8.01
1651229680.0,78.7,36.0,8.09
1651229685.0,78.9,34.0,8.49
1651229690.0,73.6,35.0,8.18
1651229695.0,76.0,35.0,8.14
1651229700.0,78.3,35.0,8.04
1651229705.0,75.6,35.0,8.04
1651229710.0,75.4,35.0,8.18
1651229715.0,78.3,36.0,8.14
1651229720.0,77.1,34.0,8.47
1651229725.0,75.5,36.0,8.38
1651229730.0,78.9,36.0,8.24
1651229735.0,73.9,34.0,8.48
1651229740.0,76.6,36.0,8.19
1651229745.0,74.5,36.0,8.01
1651229750.0,78.0,36.0,8.17
1651229755.0,73.7,34.0,8.06
1651229760.0,75.7,36.0,8.19
1651229765.0,73.7,36.0,8.17
1651229770.0,74.6,35.0,8.08
1651229775.0,73.0,36.0,8.19
1651229780.0,74.6,35.0,8.45
1651229785.0,73.7,34.0,8.43
1651229790.0,75.4,34.0,8.47
1651229795.0,76.1,36.0,8.11
1651229800.0,77.2,36.0,8.02
1651229805.0,74.6,34.0,8.32
1651229810.0,74.8,35.0,8.2
1651229815.0,74.3,36.0,8.33
1651229820.0,77.1,35.0,8.37
1651229825.0,75.0,34.0,8.27
1651229830.0,76.9,34.0,8.03
1651229835.0,78.8,36.0,8.09
1651229840.0,78.8,36.0,8.0
1651229845.0,74.5,34.0,8.25
1651229850.0,75.8,36.0,8.12
1651229855.0,76.2,36.0,8.11
1651229860.0,75.8,34.0,8.48
1651229865.0,75.4,34.0,8.31
1651229870.0,78.6,35.0,8.07
1651229875.0,76.6,35.0,8.02
1651229880.0,77.8,36.0,8.03
1651229885.0,73.0,34.0,8.47
1651229890.0,78.6,34.0,8.12
1651229895.0,73.1,34.0,8.15
1651229900.0,74.5,34.0,8.18
1651229905.0,79.5,35.0,8.36
1651229910.0,77.0,35.0,8.01
1651229915.0,77.2,34.0,8.21
1651229920.0,78.6,35.0,8.24
1651229925.0,77.9,35.0,8.37
1651229930.0,74.5,36.0,8.11
1651229935.0,78.5,36.0,8.2
1651229940.0,78.8,36.0,8.47
1651229945.0,73.1,34.0,8.09
1651229950.0,73.2,35.0,8.37
1651229955.0,79.3,36.0,8.36
1651229960.0,74.4,36.0,8.0
1651229965.0,74.6,36.0,8.38
1651229970.0,79.0,35.0,8.16
1651229975.0,78.4,34.0,8.0
1651229980.0,78.0,34.0,8.39
1651229985.0,75.5,36.0,8.4
1651229990.0,73.5,34.0,8.31
1651229995.0,74.8,34.0,8.1
1651230000.0,77.9,34.0,8.13
1651230005.0,79.6,35.0,8.43
1651230010.0,78.4,34.0,8.22
1651230015.0,77.0,35.0,8.17
1651230020.0,78.7,34.0,8.37
1651230025.0,78.2,34.0,8.3
1651230030.0,76.3,35.0,8.47
1651230035.0,80.0,35.0,8.13
1651230040.0,74.0,36.0,8.28
1651230045.0,79.4,34.0,8.32
1651230050.0,77.5,35.0,8.17
1651230055.0,73.8,34.0,8.1
1651230060.0,75.0,35.0,8.3
1651230065.0,73.9,36.0,8.26
1651230070.0,74.5,35.0,8.07
1651230075.0,78.1,34.0,8.19
1651230080.0,74.5,35.0,8.26
1651230085.0,75.6,36.0,8.27
1651230090.0,77.2,35.0,8.16
1651230095.0,77.0,35.0,8.28
1651230100.0,79.5,36.0,8.32
1651230105.0,78.4,36.0,8.43
1651230110.0,79.8,35.0,8.28
1651230115.0,76.4,36.0,8.17
1651230120.0,78.3,36.0,8.49
1651230125.0,74.0,36.0,8.3
1651230130.0,75.6,36.0,8.34
1651230135.0,75.3,35.0,8.47
1651230140.0,77.1,35.0,8.03
1651230145.0,78.2,34.0,8.36
1651230150.0,74.1,36.0,8.46
1651230155.0,75.5,36.0,8.13
1651230160.0,79.3,36.0,8.33
1651230165.0,75.3,35.0,8.09
1651230170.0,73.0,35.0,8.14
1651230175.0,77.2,34.0,8.14
1651230180.0,78.1,35.0,8.06
1651230185.0,74.1,35.0,8.03
1651230190.0,75.5,34.0,8.25
1651230195.0,74.3,34.0,8.03
1651230200.0,79.9,35.0,8.32
1651230205.0,79.9,34.0,8.34
1651230210.0,79.3,36.0,8.37
1651230215.0,77.6,36.0,8.07
1651230220.0,73.3,34.0,8.41
1651230225.0,74.3,35.0,8.23
1651230230.0,76.0,36.0,8.11
1651230235.0,79.7,35.0,8.5
1651230240.0,75.4,36.0,8.39
1651230245.0,75.0,35.0,8.42
1651230250.0,79.9,35.0,8.5
1651230255.0,74.0,34.0,8.08
1651230260.0,77.9,35.0,8.43
1651230265.0,75.6,35.0,8.41
1651230270.0,77.1,34.0,8.32
1651230275.0,74.5,36.0,8.04
1651230280.0,75.9,36.0,8.3
1651230285.0,77.4,35.0,8.13
1651230290.0,79.2,35.0,8.45
1651230295.0,75.2,34.0,8.31
1651230300.0,75.3,36.0,8.07
1651230305.0,75.4,36.0,8.03
1651230310.0,79.8,35.0,8.24
1651230315.0,79.7,36.0,8.28
1651230320.0,79.6,36.0,8.3
1651230325.0,76.3,36.0,8.47
1651230330.0,76.5,36.0,8.24
1651230335.0,77.5,34.0,8.02
1651230340.0,79.0,36.0,8.24
1651230345.0,77.2,34.0,8.22
1651230350.0,77.6,36.0,8.25
1651230355.0,78.6,36.0,8.1
1651230360.0,73.9,34.0,8.1
1651230365.0,76.1,35.0,8.37
1651230370.0,79.1,35.0,8.3
1651230375.0,78.3,34.0,8.5
1651230380.0,73.9,35.0,8.38
1651230385.0,75.8,34.0,8.15
1651230390.0,77.1,35.0,8.27
1651230395.0,76.2,35.0,8.32
1651230400.0,75.6,36.0,8.16
1651230405.0,77.6,36.0,8.12
1651230410.0,76.4,34.0,8.48
1651230415.0,76.3,36.0,8.36
1651230420.0,74.8,35.0,8.41
1651230425.0,77.0,34.0,8.48
1651230430.0,79.5,35.0,8.47
1651230435.0,75.2,34.0,8.41
1651230440.0,77.0,36.0,8.31
1651230445.0,77.8,34.0,8.5
1651230450.0,80.0,35.0,8.36
1651230455.0,78.1,35.0,8.03
1651230460.0,74.4,34.0,8.48
1651230465.0,78.7,34.0,8.08
1651230470.0,74.8,35.0,8.45
1651230475.0,76.6,36.0,8.46
1651230480.0,74.5,36.0,8.23
1651230485.0,76.8,35.0,8.43
1651230490.0,73.8,36.0,8.02
1651230495.0,75.4,35.0,8.17
1651230500.0,76.7,36.0,8.22
1651230505.0,77.3,35.0,8.22
1651230510.0,74.2,35.0,8.47
1651230515.0,77.1,34.0,8.31
1651230520.0,73.7,36.0,8.07
1651230525.0,77.4,36.0,8.13
1651230530.0,75.4,35.0,8.0
1651230535.0,77.5,35.0,8.13
1651230540.0,75.8,35.0,8.49
1651230545.0,77.0,35.0,8.3
1651230550.0,79.7,36.0,8.46
1651230555.0,74.6,34.0,8.09
1651230560.0,79.9,36.0,8.34
1651230565.0,73.7,35.0,8.05
1651230570.0,73.2,34.0,8.12
1651230575.0,78.7,35.0,8.13
1651230580.0,73.4,36.0,8.24
1651230585.0,78.9,36.0,8.21
1651230590.0,78.5,34.0,8.24
1651230595.0,77.7,36.0,8.21
1651230600.0,73.1,36.0,8.25
1651230605.0,73.3,35.0,8.44
1651230610.0,73.0,34.0,8.46
1651230615.0,77.7,35.0,8.37
1651230620.0,77.1,34.0,8.4
1651230625.0,78.3,36.0,8.31
1651230630.0,77.8,34.0,8.21
1651230635.0,74.6,34.0,8.18
1651230640.0,75.1,36.0,8.18
1651230645.0,77.0,36.0,8.26
1651230650.0,74.3,34.0,8.03
1651230655.0,78.5,36.0,8.08
1651230660.0,78.1,36.0,8.33
1651230665.0,74.3,36.0,8.42
1651230670.0,79.9,35.0,8.27
1651230675.0,78.8,34.0,8.39
1651230680.0,75.9,35.0,8.43
1651230685.0,76.4,35.0,8.23
1651230690.0,77.8,35.0,8.36
1651230695.0,75.6,34.0,8.16
1651230700.0,75.2,34.0,8.02
1651230705.0,74.6,36.0,8.18
1651230710.0,79.7,36.0,8.22
1651230715.0,76.8,35.0,8.03
1651230720.0,76.2,35.0,8.15
1651230725.0,79.0,34.0,8.4
1651230730.0,79.0,35.0,8.36
1651230735.0,78.4,34.0,8.45
1651230740.0,78.8,35.0,8.01
1651230745.0,76.5,35.0,8.38
1651230750.0,75.4,34.0,8.04
1651230755.0,77.6,34.0,8.22
1651230760.0,74.7,34.0,8.42
1651230765.0,78.9,35.0,8.47
1651230770.0,73.6,35.0,8.4
1651230775.0,73.0,35.0,8.2
1651230780.0,73.4,34.0,8.45
1651230785.0,79.8,35.0,8.2
1651230790.0,77.0,35.0,8.07
1651230795.0,73.8,34.0,8.04
1651230800.0,75.5,36.0,8.15
1651230805.0,79.4,34.0,8.49
1651230810.0,78.6,36.0,8.47
1651230815.0,73.2,36.0,8.21
1651230820.0,76.1,34.0,8.21
1651230825.0,74.8,34.0,8.27
1651230830.0,79.2,36.0,8.25
1651230835.0,78.2,34.0,8.14
1651230840.0,73.8,35.0,8.25
1651230845.0,75.3,36.0,8.47
1651230850.0,79.8,34.0,8.26
1651230855.0,73.4,35.0,8.33
1651230860.0,75.9,36.0,8.03
1651230865.0,74.9,35.0,8.47
1651230870.0,78.7,36.0,8.28
1651230875.0,78.6,36.0,8.08
1651230880.0,73.0,34.0,8.19
1651230885.0,77.1,36.0,8.12
1651230890.0,73.4,36.0,8.16
1651230895.0,78.9,34.0,8.16
1651230900.0,75.9,34.0,8.21
1651230905.0,78.0,35.0,8.13
1651230910.0,77.6,35.0,8.22
1651230915.0,74.9,36.0,8.24
1651230920.0,74.1,36.0,8.38
1651230925.0,76.4,34.0,8.4
1651230930.0,78.4,34.0,8.5
1651230935.0,78.0,36.0,8.24
1651230940.0,77.4,35.0,8.5
1651230945.0,77.5,34.0,8.04
1651230950.0,79.7,34.0,8.11
1651230955.0,77.9,36.0,8.37
1651230960.0,77.2,34.0,8.03
1651230965.0,76.0,36.0,8.33
1651230970.0,77.4,36.0,8.1
1651230975.0,77.2,34.0,8.19
1651230980.0,76.1,34.0,8.34
1651230985.0,78.7,35.0,8.2
1651230990.0,76.7,35.0,8.01
1651230995.0,77.4,34.0,8.2
1651231000.0,73.2,34.0,8.29
1651231005.0,80.0,34.0,8.29
1651231010.0,73.3,34.0,8.15
1651231015.0,78.6,36.0,8.11
1651231020.0,75.5,34.0,8.37
1651231025.0,79.8,35.0,8.39
1651231030.0,75.2,36.0,8.23
1651231035.0,78.0,36.0,8.01
1651231040.0,78.7,34.0,8.16
1651231045.0,76.9,36.0,8.37
1651231050.0,76.1,36.0,8.21
1651231055.0,75.1,34.0,8.1
1651231060.0,78.9,35.0,8.04
1651231065.0,77.4,36.0,8.09
1651231070.0,73.3,34.0,8.26
1651231075.0,78.3,34.0,8.14
1651231080.0,75.1,36.0,8.33
1651231085.0,76.6,35.0,8.46
1651231090.0,75.5,35.0,8.32
1651231095.0,77.0,35.0,8.16
1651231100.0,77.7,36.0,8.43
1651231105.0,73.0,34.0,8.13
1651231110.0,73.3,35.0,8.27
1651231115.0,78.5,36.0,8.38
1651231120.0,78.5,34.0,8.03
1651231125.0,76.9,34.0,8.29
1651231130.0,73.5,34.0,8.28
1651231135.0,78.9,36.0,8.4
1651231140.0,78.9,36.0,8.48
1651231145.0,77.5,34.0,8.41
1651231150.0,77.2,34.0,8.36
1651231155.0,78.3,34.0,8.21
1651231160.0,73.1,34.0,8.17
1651231165.0,76.0,36.0,8.27
1651231170.0,78.3,35.0,8.08
1651231175.0,73.1,35.0,8.33
1651231180.0,75.1,35.0,8.5
1651231185.0,75.4,36.0,8.0
1651231190.0,75.4,36.0,8.25
1651231195.0,79.5,36.0,8.33
1651231200.0,77.5,36.0,8.42
1651231205.0,77.9,35.0,8.49
1651231210.0,75.0,34.0,8.5
1651231215.0,74.5,36.0,8.19
1651231220.0,78.1,34.0,8.02
1651231225.0,76.8,35.0,8.41
1651231230.0,76.7,36.0,8.32
1651231235.0,78.9,35.0,8.12
1651231240.0,77.9,35.0,8.05
1651231245.0,74.2,36.0,8.07
1651231250.0,78.7,36.0,8.18
1651231255.0,73.9,34.0,8.06
1651231260.0,76.4,36.0,8.48
1651231265.0,78.8,36.0,8.42
1651231270.0,74.7,35.0,8.15
1651231275.0,77.6,36.0,8.29
1651231280.0,78.3,35.0,8.03
1651231285.0,75.0,36.0,8.35
1651231290.0,74.8,36.0,8.01
1651231295.0,73.5,34.0,8.28
1651231300.0,77.3,36.0,8.17
1651231305.0,75.4,34.0,8.14
1651231310.0,74.4,36.0,8.49
1651231315.0,77.5,35.0,8.46
1651231320.0,79.1,34.0,8.16
1651231325.0,75.7,35.0,8.48
1651231330.0,78.9,36.0,8.02
1651231335.0,75.0,35.0,8.09
1651231340.0,74.2,34.0,8.26
1651231345.0,76.2,35.0,8.44
1651231350.0,76.1,35.0,8.49
1651231355.0,75.9,35.0,8.22
1651231360.0,79.6,36.0,8.09
1651231365.0,74.5,34.0,8.04
1651231370.0,78.0,35.0,8.49
1651231375.0,76.7,36.0,8.2
1651231380.0,79.6,34.0,8.44
1651231385.0,74.1,35.0,8.28
1651231390.0,79.9,36.0,8.02
1651231395.0,76.1,35.0,8.01
1651231400.0,79.0,35.0,8.15
1651231405.0,78.6,34.0,8.32
1651231410.0,77.3,36.0,8.21
1651231415.0,77.6,34.0,8.3
1651231420.0,79.5,34.0,8.12
1651231425.0,77.0,36.0,8.45
1651231430.0,79.1,35.0,8.22
1651231435.0,76.2,35.0,8.02
1651231440.0,74.8,36.0,8.14
1651231445.0,77.5,34.0,8.03
1651231450.0,79.8,36.0,8.11
1651231455.0,79.1,34.0,8.24
1651231460.0,75.0,35.0,8.26
1651231465.0,78.5,36.0,8.4
1651231470.0,78.5,34.0,8.27
1651231475.0,76.9,34.0,8.2
1651231480.0,75.2,35.0,8.42
1651231485.0,75.4,36.0,8.13
1651231490.0,76.5,34.0,8.48
1651231495.0,74.2,34.0,8.26
1651231500.0,79.2,36.0,8.21
1651231505.0,75.9,35.0,8.02
1651231510.0,78.4,36.0,8.17
1651231515.0,79.6,35.0,8.31
1651231520.0,74.1,35.0,8.1
1651231525.0,73.5,36.0,8.27
1651231530.0,73.2,34.0,8.27
1651231535.0,79.6,35.0,8.28
1651231540.0,78.1,34.0,8.18
1651231545.0,79.1,36.0,8.27
1651231550.0,76.2,36.0,8.07
1651231555.0,78.7,36.0,8.43
1651231560.0,73.2,35.0,8.02
1651231565.0,76.6,34.0,8.44
1651231570.0,79.1,35.0,8.4
1651231575.0,75.6,36.0,8.34
1651231580.0,77.4,35.0,8.19
1651231585.0,79.8,34.0,8.07
1651231590.0,76.6,36.0,8.28
1651231595.0,75.2,36.0,8.14
1651231600.0,78.2,34.0,8.06
1651231605.0,74.7,35.0,8.3
1651231610.0,79.2,35.0,8.18
1651231615.0,75.9,36.0,8.05
1651231620.0,77.0,34.0,8.3
1651231625.0,77.4,35.0,8.29
1651231630.0,77.2,35.0,8.01
1651231635.0,78.1,34.0,8.15
1651231640.0,74.8,36.0,8.16
1651231645.0,79.3,35.0,8.25
1651231650.0,79.9,36.0,8.21
1651231655.0,75.9,34.0,8.33
1651231660.0,78.0,35.0,8.45
1651231665.0,79.2,35.0,8.23
1651231670.0,75.2,34.0,8.26
1651231675.0,79.4,35.0,8.43
1651231680.0,77.9,36.0,8.06
1651231685.0,73.5,34.0,8.17
1651231690.0,74.9,36.0,8.47
1651231695.0,73.1,36.0,8.49
1651231700.0,79.3,35.0,8.41
1651231705.0,79.6,35.0,8.13
1651231710.0,79.2,36.0,8.44
1651231715.0,74.2,36.0,8.27
1651231720.0,77.2,36.0,8.33
1651231725.0,76.0,34.0,8.01
1651231730.0,75.7,35.0,8.3
1651231735.0,80.0,34.0,8.1
1651231740.0,75.4,34.0,8.31
1651231745.0,74.9,35.0,8.09
1651231750.0,79.5,36.0,8.0
1651231755.0,75.6,34.0,8.16
1651231760.0,74.5,35.0,8.39
1651231765.0,78.1,34.0,8.36
1651231770.0,76.6,36.0,8.16
1651231775.0,73.4,36.0,8.37
1651231780.0,79.2,36.0,8.07
1651231785.0,79.6,35.0,8.4
1651231790.0,79.6,36.0,8.02
1651231795.0,77.8,35.0,8.48
1651231800.0,77.9,36.0,8.47
1651231805.0,75.5,34.0,8.12
1651231810.0,79.0,34.0,8.22
1651231815.0,79.5,35.0,8.16
1651231820.0,75.3,35.0,8.24
1651231825.0,73.9,35.0,8.3
1651231830.0,74.2,36.0,8.17
1651231835.0,75.3,34.0,8.25
1651231840.0,76.9,36.0,8.29
1651231845.0,77.4,35.0,8.2
1651231850.0,74.5,35.0,8.46
1651231855.0,78.1,34.0,8.0
1651231860.0,77.6,34.0,8.49
1651231865.0,74.7,34.0,8.02
1651231870.0,74.1,35.0,8.35
1651231875.0,78.1,36.0,8.41
1651231880.0,80.0,34.0,8.02
1651231885.0,77.2,36.0,8.26
1651231890.0,73.3,34.0,8.27
1651231895.0,74.6,34.0,8.05
1651231900.0,73.9,34.0,8.09
1651231905.0,77.5,34.0,8.5
1651231910.0,75.2,34.0,8.17
1651231915.0,79.1,36.0,8.41
1651231920.0,73.6,34.0,8.37
1651231925.0,74.9,35.0,8.09
1651231930.0,77.1,35.0,8.05
1651231935.0,75.8,36.0,8.48
1651231940.0,76.0,34.0,8.04
1651231945.0,75.5,35.0,8.32
1651231950.0,73.5,34.0,8.08
1651231955.0,79.3,35.0,8.14
1651231960.0,79.8,34.0,8.42
1651231965.0,77.1,36.0,8.28
1651231970.0,75.7,35.0,8.25
1651231975.0,79.8,34.0,8.01
1651231980.0,78.2,35.0,8.2
1651231985.0,73.2,36.0,8.14
1651231990.0,79.7,34.0,8.16
1651231995.0,74.7,35.0,8.43
1651232000.0,80.0,34.0,8.19
1651232005.0,76.9,35.0,8.38
1651232010.0,79.1,35.0,8.46
1651232015.0,73.0,35.0,8.28
1651232020.0,73.0,35.0,8.1
1651232025.0,74.8,36.0,8.34
1651232030.0,79.4,36.0,8.05
1651232035.0,75.8,35.0,8.16
1651232040.0,75.3,36.0,8.27
1651232045.0,73.1,35.0,8.49
1651232050.0,74.4,34.0,8.32
1651232055.0,77.2,36.0,8.16
1651232060.0,80.0,35.0,8.33
1651232065.0,78.6,34.0,8.22
1651232070.0,76.8,36.0,8.23
1651232075.0,73.0,36.0,8.4
1651232080.0,79.2,36.0,8.27
1651232085.0,77.2,36.0,8.22
1651232090.0,74.6,34.0,8.07
1651232095.0,73.9,36.0,8.28
1651232100.0,77.9,35.0,8.26
1651232105.0,75.9,36.0,8.48
1651232110.0,79.5,36.0,8.5
1651232115.0,78.4,35.0,8.38
1651232120.0,77.2,36.0,8.16
1651232125.0,76.0,36.0,8.4
1651232130.0,76.1,35.0,8.46
1651232135.0,75.0,36.0,8.44
1651232140.0,73.8,34.0,8.39
1651232145.0,79.9,34.0,8.32
1651232150.0,73.6,34.0,8.1
1651232155.0,78.3,36.0,8.26
1651232160.0,75.4,36.0,8.13
1651232165.0,74.3,35.0,8.16
1651232170.0,79.3,36.0,8.45
1651232175.0,79.7,35.0,8.31
1651232180.0,73.3,35.0,8.31
1651232185.0,76.6,34.0,8.33
1651232190.0,77.9,34.0,8.05
1651232195.0,76.9,35.0,8.29
1651232200.0,79.7,34.0,8.2
1651232205.0,78.5,35.0,8.31
1651232210.0,77.9,36.0,8.05
1651232215.0,76.9,36.0,8.25
1651232220.0,76.1,36.0,8.37
1651232225.0,74.1,36.0,8.49
1651232230.0,73.6,34.0,8.04
